Date,Price,Open,High,Low,Vol.,Change %
12/1/2015,5475.56,5428.68,5524.80,5389.43,9.36B,0.73%
12/2/2015,5555.62,5470.27,5556.73,5395.66,11.00B,1.46%
12/3/2015,5663.31,5562.01,5663.54,5561.15,10.08B,1.94%
12/4/2015,5600.58,5630.31,5663.89,5575.68,9.62B,-1.11%
12/7/2015,5646.41,5609.64,5659.18,5567.33,8.30B,0.82%
12/8/2015,5514.25,5612.46,5612.46,5508.11,8.74B,-2.34%
12/9/2015,5524.21,5491.69,5556.52,5484.21,7.94B,0.18%
12/10/2015,5527.97,5526.21,5596.77,5517.88,8.29B,0.07%
12/11/2015,5514.70,5498.79,5554.59,5471.19,7.40B,-0.24%
12/14/2015,5644.84,5463.59,5644.84,5456.14,8.80B,2.36%
12/15/2015,5675.83,5647.29,5707.03,5646.96,8.81B,0.55%
12/16/2015,5676.09,5691.67,5716.98,5659.24,8.34B,0.00%
12/17/2015,5817.82,5719.33,5818.76,5719.33,12.92B,2.50%
12/18/2015,5826.04,5818.81,5859.79,5796.73,11.49B,0.14%
12/21/2015,5935.87,5827.94,5946.84,5824.60,12.89B,1.89%
12/22/2015,5985.89,5951.76,5987.58,5914.47,12.19B,0.84%
12/23/2015,5926.10,5983.20,6008.55,5910.61,12.74B,-1.00%
12/24/2015,5889.10,5913.37,5925.69,5823.40,9.09B,-0.62%
12/25/2015,5904.31,5901.67,5919.29,5867.90,7.84B,0.26%
12/28/2015,5767.37,5926.19,5941.89,5767.37,9.93B,-2.32%
12/29/2015,5818.90,5764.92,5818.90,5730.50,7.22B,0.89%
12/30/2015,5849.12,5826.10,5854.17,5795.43,8.05B,0.52%
12/31/2015,5746.37,5850.37,5862.82,5746.36,7.50B,-1.76%
1/4/2016,5280.19,5739.91,5744.62,5279.82,7.81B,-8.11%
1/5/2016,5217.94,5060.34,5313.90,5037.79,11.31B,-1.18%
1/6/2016,5329.67,5240.20,5334.33,5193.09,10.20B,2.14%
1/7/2016,4895.90,5230.31,5230.31,4889.70,2.88B,-8.14%
1/8/2016,4962.97,5010.86,5068.71,4733.09,11.41B,1.37%
1/11/2016,4660.40,4859.65,4929.02,4660.40,10.69B,-6.10%
1/12/2016,4705.36,4683.59,4761.37,4605.74,8.42B,0.96%
1/13/2016,4571.45,4732.22,4770.84,4571.45,8.07B,-2.85%
1/14/2016,4733.49,4438.73,4739.17,4435.26,8.81B,3.54%
1/15/2016,4573.55,4699.02,4737.34,4548.22,8.42B,-3.38%
1/18/2016,4639.44,4489.58,4692.76,4489.58,7.15B,1.44%
1/19/2016,4794.41,4631.15,4803.30,4617.93,8.76B,3.34%
1/20/2016,4728.56,4763.52,4813.90,4697.87,8.19B,-1.37%
1/21/2016,4557.52,4658.53,4779.82,4557.52,7.21B,-3.62%
1/22/2016,4623.09,4614.56,4650.28,4502.33,6.15B,1.44%
1/25/2016,4660.70,4662.08,4703.80,4622.61,5.61B,0.81%
1/26/2016,4344.65,4611.52,4620.94,4337.07,7.93B,-6.78%
1/27/2016,4326.08,4366.59,4380.94,4135.12,8.34B,-0.43%
1/28/2016,4183.94,4278.96,4334.44,4167.57,6.32B,-3.29%
1/29/2016,4335.41,4183.18,4368.14,4175.42,6.72B,3.62%
2/1/2016,4290.24,4321.54,4351.02,4235.54,5.48B,-1.04%
2/2/2016,4415.60,4295.68,4433.86,4295.68,5.88B,2.92%
2/3/2016,4424.60,4371.84,4442.28,4346.22,5.55B,0.20%
2/4/2016,4488.83,4436.75,4512.32,4436.75,6.30B,1.45%
2/5/2016,4431.69,4491.71,4503.91,4430.08,5.11B,-1.27%
2/15/2016,4426.86,4306.84,4452.97,4306.84,4.97B,-0.11%
2/16/2016,4592.53,4454.01,4604.30,4454.01,7.45B,3.74%
2/17/2016,4643.55,4592.88,4651.20,4567.05,8.79B,1.11%
2/18/2016,4621.35,4673.19,4692.45,4613.51,8.72B,-0.48%
2/19/2016,4638.63,4609.39,4666.49,4597.84,6.58B,0.37%
2/22/2016,4729.60,4697.55,4733.08,4672.33,8.92B,1.96%
2/23/2016,4693.89,4730.73,4738.98,4638.84,7.89B,-0.76%
2/24/2016,4702.42,4675.66,4721.28,4611.35,7.42B,0.18%
2/25/2016,4365.32,4695.48,4695.48,4347.08,9.73B,-7.17%
2/26/2016,4382.72,4399.73,4424.47,4304.11,7.16B,0.40%
2/29/2016,4176.71,4363.85,4363.85,4131.79,8.02B,-4.70%
3/1/2016,4279.74,4186.67,4308.77,4146.84,7.96B,2.47%
3/2/2016,4480.37,4274.37,4487.55,4274.37,11.03B,4.69%
3/3/2016,4476.15,4482.89,4558.67,4472.85,11.90B,-0.09%
3/4/2016,4389.91,4458.48,4495.64,4352.92,10.80B,-1.93%
3/7/2016,4460.58,4438.95,4506.30,4422.76,7.77B,1.61%
3/8/2016,4468.54,4454.00,4468.54,4303.64,8.64B,0.18%
3/9/2016,4375.57,4375.87,4440.62,4350.30,6.60B,-2.08%
3/10/2016,4315.73,4375.82,4409.21,4312.97,5.26B,-1.37%
3/11/2016,4304.14,4270.36,4334.68,4256.76,4.46B,-0.27%
3/14/2016,4432.63,4349.48,4478.34,4349.48,7.51B,2.99%
3/15/2016,4391.46,4420.94,4435.28,4373.54,6.03B,-0.93%
3/16/2016,4344.47,4414.02,4427.22,4322.66,5.31B,-1.07%
3/17/2016,4482.98,4366.35,4497.48,4361.78,8.13B,3.19%
3/18/2016,4628.09,4503.98,4649.80,4500.39,11.97B,3.24%
3/21/2016,4749.33,4685.13,4749.33,4677.43,13.22B,2.62%
3/22/2016,4724.06,4713.77,4764.57,4688.90,10.15B,-0.53%
3/23/2016,4765.54,4711.58,4766.57,4693.78,8.59B,0.88%
3/24/2016,4692.91,4724.74,4776.49,4688.94,9.40B,-1.52%
3/25/2016,4717.89,4680.04,4731.50,4668.33,7.36B,0.53%
3/28/2016,4685.54,4743.31,4782.72,4673.36,8.10B,-0.69%
3/29/2016,4609.63,4680.47,4688.27,4579.35,7.06B,-1.62%
3/30/2016,4761.83,4651.54,4761.83,4651.54,7.92B,3.30%
3/31/2016,4765.10,4784.43,4807.09,4753.09,8.37B,0.07%
4/1/2016,4732.45,4748.56,4761.53,4664.74,7.26B,-0.69%
4/5/2016,4846.56,4739.06,4854.79,4730.79,9.25B,2.41%
4/6/2016,4863.26,4831.14,4870.16,4813.58,8.55B,0.34%
4/7/2016,4781.80,4878.52,4889.26,4781.80,8.96B,-1.68%
4/8/2016,4742.97,4748.79,4763.20,4689.48,7.43B,-0.81%
4/11/2016,4828.37,4788.66,4854.93,4788.66,8.51B,1.80%
4/12/2016,4799.41,4826.41,4836.85,4755.01,7.10B,-0.60%
4/13/2016,4867.54,4829.24,4922.49,4829.24,12.15B,1.42%
4/14/2016,4903.13,4891.79,4905.13,4853.33,9.09B,0.73%
4/15/2016,4884.83,4905.14,4909.30,4862.84,7.25B,-0.37%
4/18/2016,4806.61,4854.44,4854.44,4782.89,6.69B,-1.60%
4/19/2016,4818.02,4828.82,4841.50,4788.50,5.93B,0.24%
4/20/2016,4631.30,4829.13,4834.97,4565.97,10.38B,-3.88%
4/21/2016,4587.51,4612.14,4665.81,4583.32,7.62B,-0.95%
4/22/2016,4626.21,4560.47,4626.21,4552.16,5.86B,0.84%
4/25/2016,4611.85,4615.40,4624.98,4561.11,5.13B,-0.31%
4/26/2016,4655.97,4607.89,4655.97,4599.94,4.81B,0.96%
4/27/2016,4640.38,4661.94,4684.42,4633.87,5.01B,-0.33%
4/28/2016,4632.61,4643.21,4652.15,4566.84,5.25B,-0.17%
4/29/2016,4629.94,4620.34,4655.19,4614.84,4.22B,-0.06%
5/3/2016,4757.15,4631.61,4757.15,4614.93,6.74B,2.75%
5/4/2016,4748.56,4739.22,4780.95,4733.76,6.48B,-0.18%
5/5/2016,4768.53,4740.06,4771.50,4725.76,5.42B,0.42%
5/6/2016,4604.77,4770.55,4781.03,4604.77,8.32B,-3.43%
5/9/2016,4473.24,4569.85,4569.85,4454.19,6.76B,-2.86%
5/10/2016,4477.78,4464.16,4496.68,4452.82,4.48B,0.10%
5/11/2016,4480.17,4503.11,4531.66,4460.30,5.07B,0.05%
5/12/2016,4484.16,4430.80,4487.89,4379.81,5.05B,0.09%
5/13/2016,4467.45,4473.07,4520.94,4445.86,4.40B,-0.37%
5/16/2016,4529.81,4454.25,4529.81,4438.11,4.62B,1.40%
5/17/2016,4527.57,4534.03,4572.11,4495.29,5.42B,-0.05%
5/18/2016,4443.02,4497.81,4497.87,4397.70,5.88B,-1.87%
5/19/2016,4458.60,4438.93,4508.97,4438.93,5.14B,0.35%
5/20/2016,4490.89,4425.19,4490.89,4412.62,4.61B,0.72%
5/23/2016,4529.58,4501.62,4540.93,4501.49,5.12B,0.86%
5/24/2016,4490.71,4523.17,4523.17,4466.84,4.76B,-0.86%
5/25/2016,4474.37,4518.24,4537.79,4463.09,4.69B,-0.36%
5/26/2016,4492.20,4467.30,4492.20,4399.40,5.10B,0.40%
5/27/2016,4490.53,4481.32,4518.12,4471.91,5.34B,-0.04%
5/30/2016,4473.40,4466.68,4506.74,4434.30,4.48B,-0.38%
5/31/2016,4648.08,4482.26,4648.08,4482.26,9.15B,3.90%
6/1/2016,4667.07,4661.77,4701.83,4657.79,9.25B,0.41%
6/2/2016,4694.06,4660.11,4694.06,4655.43,7.48B,0.58%
6/3/2016,4728.79,4693.74,4760.74,4684.32,8.49B,0.74%
6/6/2016,4734.07,4744.92,4753.50,4704.84,6.69B,0.11%
6/7/2016,4725.78,4735.34,4739.36,4706.21,6.11B,-0.18%
6/8/2016,4707.40,4719.32,4732.38,4673.69,6.49B,-0.39%
6/13/2016,4506.28,4653.39,4678.58,4506.28,7.50B,-4.27%
6/14/2016,4520.68,4494.81,4536.87,4479.69,5.17B,0.32%
6/15/2016,4637.48,4475.19,4657.32,4470.01,7.42B,2.58%
6/16/2016,4608.62,4629.83,4644.81,4598.13,6.86B,-0.62%
6/17/2016,4644.71,4620.82,4678.19,4616.33,6.78B,0.78%
6/20/2016,4657.93,4644.37,4666.49,4607.59,5.72B,0.28%
6/21/2016,4621.84,4685.55,4721.14,4604.95,7.51B,-0.77%
6/22/2016,4692.71,4612.19,4692.71,4609.31,5.88B,1.53%
6/23/2016,4669.75,4685.69,4693.73,4638.60,6.24B,-0.49%
6/24/2016,4617.45,4663.51,4700.94,4518.93,8.38B,-1.12%
6/27/2016,4716.88,4593.05,4716.88,4593.05,7.23B,2.15%
6/28/2016,4760.38,4699.08,4765.66,4691.12,8.48B,0.92%
6/29/2016,4759.81,4778.08,4790.57,4748.06,7.80B,-0.01%
6/30/2016,4775.66,4765.59,4786.65,4753.28,6.73B,0.33%
7/1/2016,4760.43,4782.94,4805.60,4751.30,6.30B,-0.32%
7/4/2016,4825.26,4716.16,4835.58,4712.13,9.07B,1.36%
7/5/2016,4815.92,4816.32,4828.06,4793.04,8.75B,-0.19%
7/6/2016,4839.07,4801.17,4839.07,4788.65,8.95B,0.48%
7/7/2016,4837.77,4831.00,4856.31,4795.50,9.66B,-0.03%
7/8/2016,4833.98,4837.13,4862.25,4810.67,8.07B,-0.08%
7/11/2016,4825.81,4840.87,4888.98,4822.67,9.51B,-0.17%
7/12/2016,4910.63,4823.81,4910.63,4786.61,10.59B,1.76%
